device,subject,browser,batterystats_Joule_calculated,batterystats_Memory_KByte_calculated,batterystats_CPU_Percentage_Usage
j7duo,http-192-168-178-178-2020-lacunawebpages-www-booking-com-www-booking-com-2,chrome,126.27164699999999,18355129.65,9.845
j7duo,http-192-168-178-178-2020-lacunawebpages-www-buzzfeed-com-www-buzzfeed-com-2,chrome,134.76558959999997,14623653.6,10.044999999999998
j7duo,http-192-168-178-178-2020-subjects-lvl1-angularjs_require,chrome,108.97401959999999,16066137.45,10.020000000000001
j7duo,http-192-168-178-178-2020-lacunawebpages-www-office-com-www-office-com-3,chrome,98.51794559999999,12978726.65,7.974999999999999
j7duo,http-192-168-178-178-2020-lacunawebpages-stackoverflow-com-stackoverflow-com-0,chrome,113.40890100000001,13364517.75,9.105
j7duo,http-192-168-178-178-2020-lacunawebpages-www-amazon-com-www-amazon-com-1,chrome,120.56246820000001,16657716.25,10.045
j7duo,http-192-168-178-178-2020-lacunawebpages-www-amazon-com-www-amazon-com-0,chrome,127.08985680000004,13951665.25,10.850000000000001
j7duo,http-192-168-178-178-2020-lacunawebpages-www-wikipedia-org-www-wikipedia-org-3,chrome,101.4321798,13803012.45,10.845
j7duo,http-192-168-178-178-2020-subjects-lvl3-angularjs_require,chrome,106.42867380000003,17694878.1,10.825
j7duo,http-192-168-178-178-2020-lacunawebpages-nl-godaddy-com-nl-godaddy-com-3,chrome,119.31779339999999,14311519.85,10.739999999999998
j7duo,http-192-168-178-178-2020-subjects-lvl2-angularjs_require,chrome,115.82875979999999,17352540.05,9.934999999999999
j7duo,http-192-168-178-178-2020-lacunawebpages-www-amazon-com-www-amazon-com-3,chrome,126.15566759999999,15059747.05,9.364999999999998
j7duo,http-192-168-178-178-2020-lacunawebpages-www-buzzfeed-com-www-buzzfeed-com-0,chrome,135.89963820000003,19134775.05,9.520000000000001
j7duo,http-192-168-178-178-2020-subjects-lvl3-backbone,chrome,97.9881336,18663780.45,10.025
j7duo,http-192-168-178-178-2020-lacunawebpages-aws-amazon-com-aws-amazon-com-2,chrome,148.08459420000003,15529703.05,9.6
j7duo,http-192-168-178-178-2020-lacunawebpages-www-buzzfeed-com-www-buzzfeed-com-3,chrome,135.48732660000002,16197168.8,10.715
j7duo,http-192-168-178-178-2020-lacunawebpages-www-wikipedia-org-www-wikipedia-org-0,chrome,121.05368639999999,22144210.25,11.0
j7duo,http-192-168-178-178-2020-lacunawebpages-www-bbc-com-www-bbc-com-3,chrome,116.18231039999998,11481775.15,9.535
j7duo,http-192-168-178-178-2020-lacunawebpages-www-theguardian-com-www-theguardian-com-2-international-html,chrome,133.558875,18317550.85,10.385000000000002
j7duo,http-192-168-178-178-2020-subjects-lvl2-backbone,chrome,97.84406880000002,13746912.9,10.530000000000001
j7duo,http-192-168-178-178-2020-lacunawebpages-apache-org-apache-org-1,chrome,111.08397779999999,15956425.05,9.010000000000002
j7duo,http-192-168-178-178-2020-lacunawebpages-m-youtube-com-m-youtube-com-0,chrome,112.68739620000001,16921728.05,9.93
j7duo,http-192-168-178-178-2020-lacunawebpages-www-amazon-in-www-amazon-in-0,chrome,135.07506360000002,17004530.05,9.825
j7duo,http-192-168-178-178-2020-lacunawebpages-www-bbc-com-www-bbc-com-0,chrome,126.436788,13435766.2,10.89
j7duo,http-192-168-178-178-2020-lacunawebpages-aws-amazon-com-aws-amazon-com-1,chrome,141.86907720000005,13905214.9,10.489999999999998
j7duo,http-192-168-178-178-2020-lacunawebpages-stackexchange-com-stackexchange-com-0,chrome,126.25653060000002,18410706.35,9.95
j7duo,http-192-168-178-178-2020-lacunawebpages-www-office-com-www-office-com-2,chrome,106.93259640000001,15501075.25,10.309999999999999
j7duo,http-192-168-178-178-2020-lacunawebpages-nl-godaddy-com-nl-godaddy-com-0,chrome,122.96945699999999,16094766.85,10.605
j7duo,http-192-168-178-178-2020-lacunawebpages-www-office-com-www-office-com-1,chrome,109.35388800000001,13853996.8,10.790000000000001
j7duo,http-192-168-178-178-2020-lacunawebpages-www-paypal-com-www-paypal-com-nl-1-home-html,chrome,198.64250280000002,14171416.75,45.25
j7duo,http-192-168-178-178-2020-lacunawebpages-apache-org-apache-org-3,chrome,110.0377458,18983284.35,9.01
j7duo,http-192-168-178-178-2020-lacunawebpages-www-amazon-in-www-amazon-in-3,chrome,121.47840179999999,13168968.1,9.17
j7duo,http-192-168-178-178-2020-lacunawebpages-www-bbc-com-www-bbc-com-2,chrome,122.64497639999999,15300654.7,10.055000000000001
j7duo,http-192-168-178-178-2020-lacunawebpages-www-office-com-www-office-com-0,chrome,112.94323019999999,17193453.15,11.625000000000002
j7duo,http-192-168-178-178-2020-lacunawebpages-www-theguardian-com-www-theguardian-com-1-international-html,chrome,146.1812526,19908733.15,9.74
j7duo,http-192-168-178-178-2020-lacunawebpages-apache-org-apache-org-2,chrome,107.22993119999998,13191850.35,8.51
j7duo,http-192-168-178-178-2020-lacunawebpages-www-amazon-com-www-amazon-com-2,chrome,120.84837120000002,16033746.1,9.61
j7duo,http-192-168-178-178-2020-lacunawebpages-www-paypal-com-www-paypal-com-nl-3-home-html,chrome,97.9681086,14223391.7,8.665000000000001
j7duo,http-192-168-178-178-2020-lacunawebpages-www-wikipedia-org-www-wikipedia-org-2,chrome,100.24929,13656332.05,10.290000000000001
j7duo,http-192-168-178-178-2020-lacunawebpages-m-youtube-com-m-youtube-com-1,chrome,107.47717560000001,14479186.9,9.425
j7duo,http-192-168-178-178-2020-lacunawebpages-aws-amazon-com-aws-amazon-com-3,chrome,139.06085399999998,16646485.75,8.785
