device,subject,browser,batterystats_Joule_calculated,batterystats_Memory_KByte_calculated,batterystats_CPU_Percentage_Usage
j7duo,http-192-168-178-178-2020-subjects-lvl0-exoskeleyon,chrome,80.9805456,17644070.9,7.300000000000002
j7duo,http-192-168-178-178-2020-subjects-lvl3-mithril,chrome,85.3883748,16994857.2,7.49
j7duo,http-192-168-178-178-2020-subjects-lvl0-mithril,chrome,92.09678579999999,16518397.3,9.69
j7duo,http-192-168-178-178-2020-subjects-lvl1-knockback,chrome,103.95255420000001,16661883.2,10.525
j7duo,http-192-168-178-178-2020-subjects-lvl1-knockoutjs_require,chrome,97.09966439999998,15030058.3,10.365000000000002
j7duo,http-192-168-178-178-2020-subjects-lvl0-gwt,chrome,93.20378759999998,13598892.8,7.710000000000001
j7duo,http-192-168-178-178-2020-subjects-lvl2-canjs,chrome,100.87852139999998,17938475.0,10.215000000000002
j7duo,http-192-168-178-178-2020-subjects-lvl3-vanillajs,chrome,96.69927960000001,20677699.25,10.295000000000002
j7duo,http-192-168-178-178-2020-subjects-lvl2-enyo_backbone,chrome,117.22830300000003,19730432.8,10.044999999999998
j7duo,http-192-168-178-178-2020-subjects-lvl3-dijon,chrome,101.517741,20344537.2,10.5
j7duo,http-192-168-178-178-2020-subjects-lvl0-jquery,chrome,124.258005,18659593.15,10.459999999999999
j7duo,http-192-168-178-178-2020-subjects-lvl2-dijon,chrome,97.6177674,14465697.15,10.635000000000002
j7duo,http-192-168-178-178-2020-subjects-lvl3-dojo,chrome,87.54481079999996,23657616.0,7.634999999999998
j7duo,http-192-168-178-178-2020-subjects-lvl3-canjs_require,chrome,86.5826748,16719078.15,7.835000000000001
j7duo,http-192-168-178-178-2020-subjects-lvl2-gwt,chrome,90.93404159999999,14749227.65,7.635
j7duo,http-192-168-178-178-2020-subjects-lvl2-reagent,chrome,114.16586399999997,14772821.2,10.835
j7duo,http-192-168-178-178-2020-subjects-lvl1-reagent,chrome,137.0717082,16885593.85,10.075
j7duo,http-192-168-178-178-2020-subjects-lvl2-knockoutjs_require,chrome,99.35392859999999,14860385.45,9.925
j7duo,http-192-168-178-178-2020-subjects-lvl2-jquery,chrome,101.3571306,17712686.15,9.895
j7duo,http-192-168-178-178-2020-subjects-lvl0-polymer,chrome,97.03820339999999,17918018.15,9.445
j7duo,http-192-168-178-178-2020-subjects-lvl3-enyo_backbone,chrome,110.35165320000002,14214833.05,10.245000000000001
j7duo,http-192-168-178-178-2020-subjects-lvl0-dojo,chrome,100.54741139999999,14223229.45,9.670000000000002
j7duo,http-192-168-178-178-2020-subjects-lvl3-jquery,chrome,99.3480876,17946978.1,10.114999999999998
j7duo,http-192-168-178-178-2020-subjects-lvl1-backbone_require,chrome,111.19585320000003,16570698.9,9.965
j7duo,http-192-168-178-178-2020-subjects-lvl2-exoskeleyon,chrome,82.25200079999999,12419916.4,7.24
j7duo,http-192-168-178-178-2020-subjects-lvl2-mithril,chrome,99.93305699999999,15633313.5,10.099999999999998
j7duo,http-192-168-178-178-2020-subjects-lvl1-jsblocks,chrome,104.9004324,13013399.95,10.05
j7duo,http-192-168-178-178-2020-subjects-lvl1-vue,chrome,100.3313052,13650940.7,9.695
j7duo,http-192-168-178-178-2020-subjects-lvl3-knockback,chrome,104.736159,19629677.6,10.684999999999999
j7duo,http-192-168-178-178-2020-subjects-lvl0-enyo_backbone,chrome,113.01789059999999,16919566.85,9.71
j7duo,http-192-168-178-178-2020-subjects-lvl2-vanillajs,chrome,91.18294920000001,15026065.5,9.819999999999999
j7duo,http-192-168-178-178-2020-subjects-lvl1-dojo,chrome,106.52580540000001,18043068.95,10.605
